id_order,date,id_product,id_store,qtd
68238,2024-03-24,PROD-020,LJ-06,4
72771,,PROD-016,,3
81241,2024-12-20,PROD-018,LJ-09,4
26131,2024-01-11,PROD-003,LJ-02,2
81387,2024-05-31,PROD-007,,2
64432,2024-03-13,PROD-001,LJ-04,3
13145,2024-04-26,PROD-028,LJ-07,1
29316,2024-06-29,PROD-042,LJ-05,5
39607,2024-12-16,PROD-025,LJ-02,4
74463,2024-03-27,PROD-008,LJ-04,2
23334,,PROD-023,LJ-02,1
90700,2024-06-19,PROD-008,,3
21115,23/01/2024,PROD-039,LJ-03,100
33339,2024-08-07,PROD-034,LJ-06,2
88592,2024-04-02,PROD-044,LJ-07,3
29689,,PROD-044,LJ-05,4
91888,2024-05-26,PROD-023,LJ-02,5
45532,2024-09-12,PROD-043,LJ-06,2
44786,2024-12-30,PROD-005,LJ-01,2
29482,2024-12-01,PROD-010,,4
29369,2024-07-18,PROD-029,LJ-08,100
18822,2024-02-27,PROD-037,LJ-07,1
46500,2024-03-15,PROD-006,LJ-06,5
26716,2024-04-03,PROD-050,LJ-07,2
56217,2024-06-12,PROD-032,LJ-07,5
73083,,PROD-027,LJ-10,2
93440,2024-06-19,PROD-009,LJ-04,5
60224,2024-08-02,PROD-036,LJ-08,3
80614,2024-09-30,PROD-032,LJ-09,2
80282,2024-04-27,PROD-025,LJ-02,5
86148,03/08/2024,PROD-034,LJ-10,1
38748,2024-12-25,PROD-006,LJ-04,3
57409,2024-01-02,PROD-014,LJ-01,3
57500,,PROD-031,LJ-03,1
24438,31/01/2024,PROD-023,,5
28264,,PROD-030,LJ-03,4
82286,03/08/2024,PROD-016,LJ-04,1
39437,2024-01-29,PROD-048,LJ-03,5
25366,2024-12-22,PROD-046,LJ-03,1
59474,14/01/2024,PROD-045,LJ-07,1
58717,28/01/2024,PROD-045,LJ-02,2
96867,2024-10-24,PROD-005,LJ-08,5
87847,2024-03-21,PROD-002,LJ-03,4
57873,2024-03-13,PROD-006,LJ-04,2
20101,2024-01-07,PROD-037,LJ-07,1
29623,2024-04-03,PROD-031,LJ-03,100
79133,23/12/2024,PROD-020,LJ-08,1
63939,2024-06-21,PROD-029,LJ-01,1
47587,2024-02-26,PROD-010,LJ-01,5
94207,2024-01-17,PROD-039,LJ-03,5
75967,2024-03-23,PROD-001,LJ-07,2
65524,14/12/2024,PROD-030,LJ-09,4
43823,19/10/2024,PROD-033,LJ-05,2
39794,04/08/2024,PROD-011,LJ-05,3
22050,24/09/2024,PROD-025,LJ-03,1
37769,2024-07-24,PROD-040,,100
38692,2024-07-19,PROD-012,LJ-09,1
89309,09/02/2024,PROD-045,LJ-08,1
72575,2024-06-09,PROD-042,LJ-07,2
59868,,PROD-004,LJ-06,100
94757,05/08/2024,PROD-013,LJ-05,100
24208,2024-02-23,PROD-005,LJ-06,100
89061,2024-06-20,PROD-002,LJ-04,2
46989,2024-03-24,PROD-035,LJ-02,1
18561,2024-04-18,PROD-039,LJ-01,2
50516,2024-04-06,PROD-036,LJ-04,5
93674,2024-01-17,PROD-016,LJ-05,5
21146,18/10/2024,PROD-037,LJ-01,2
83890,2024-09-04,PROD-003,LJ-01,100
51232,2024-02-17,PROD-020,LJ-01,1
56746,,PROD-026,LJ-09,2
35543,2024-06-10,PROD-049,LJ-07,2
56640,2024-03-07,PROD-045,LJ-02,2
53426,27/07/2024,PROD-048,,3
23238,2024-09-14,PROD-050,,5
13104,,PROD-025,LJ-08,100
86855,,PROD-019,LJ-03,4
29862,,PROD-030,LJ-02,100
92044,17/02/2024,PROD-046,LJ-04,4
38265,,PROD-042,LJ-03,3
31108,2024-09-13,PROD-034,LJ-10,2
95379,2024-09-24,PROD-050,LJ-06,3
68652,2024-03-08,PROD-022,LJ-05,3
57227,15/11/2024,PROD-028,LJ-01,1
99505,2024-07-17,PROD-016,LJ-04,5
90004,2024-11-06,PROD-005,LJ-03,4
84304,2024-11-17,PROD-032,,2
11958,2024-03-14,PROD-050,LJ-05,4
81714,2024-02-14,PROD-032,LJ-02,100
69612,2024-06-09,PROD-011,LJ-05,4
31164,,PROD-018,LJ-10,100
57622,2024-06-29,PROD-006,LJ-02,5
33486,2024-12-29,PROD-050,LJ-08,100
43809,,PROD-017,,4
95235,2024-03-12,PROD-008,LJ-10,4
73997,2024-01-21,PROD-024,LJ-05,100
62551,2024-07-28,PROD-040,,3
67780,2024-07-06,PROD-033,LJ-10,5
51110,10/07/2024,PROD-006,LJ-07,1
76314,2024-08-18,PROD-017,LJ-01,2
91345,2024-11-25,PROD-004,LJ-04,4
83505,05/01/2024,PROD-010,LJ-02,2
48097,2024-07-11,PROD-011,LJ-10,1
62334,2024-02-07,PROD-015,LJ-07,2
70591,2024-12-08,PROD-006,LJ-06,1
71063,2024-08-27,PROD-042,LJ-09,100
70929,2024-02-25,PROD-006,,3
24201,2024-07-22,PROD-050,LJ-07,4
36145,2024-07-24,PROD-022,LJ-02,1
51587,2024-06-24,PROD-039,LJ-08,2
37870,2024-12-25,PROD-048,LJ-08,4
24984,,PROD-030,LJ-01,3
81444,2024-03-20,PROD-031,LJ-03,100
93914,2024-04-19,PROD-021,LJ-10,4
14105,,PROD-050,LJ-07,1
18178,2024-07-04,PROD-028,LJ-08,3
37973,2024-01-28,PROD-014,LJ-01,2
99610,2024-08-04,PROD-018,LJ-05,3
93320,2024-03-31,PROD-006,LJ-03,3
19077,,PROD-026,LJ-02,5
49103,30/12/2024,PROD-029,LJ-07,3
78783,2024-04-19,PROD-043,,3
34127,28/01/2024,PROD-006,LJ-07,4
54829,2024-06-01,PROD-011,LJ-04,2
55780,2024-08-02,PROD-031,LJ-08,4
80189,2024-12-18,PROD-011,LJ-07,4
56490,2024-12-20,PROD-037,LJ-07,1
11301,2024-10-14,PROD-039,LJ-04,4
20198,2024-12-07,PROD-038,,5
28955,,PROD-043,LJ-06,5
11859,2024-03-18,PROD-030,LJ-03,1
75463,2024-06-11,PROD-008,LJ-07,100
44446,2024-09-23,PROD-047,LJ-01,2
69055,2024-03-05,PROD-041,LJ-08,2
93744,2024-10-23,PROD-007,LJ-01,4
38655,2024-04-06,PROD-027,LJ-09,4
31771,2024-11-03,PROD-025,LJ-04,100
55624,2024-04-17,PROD-013,LJ-10,4
11883,2024-07-08,PROD-024,LJ-01,2
49576,2024-06-06,PROD-033,LJ-02,3
75422,28/11/2024,PROD-030,LJ-07,5
63790,2024-06-29,PROD-023,LJ-09,3
65816,2024-09-24,PROD-049,LJ-06,3
24860,,PROD-030,LJ-07,2
58905,2024-03-31,PROD-036,LJ-10,3
31319,2024-10-04,PROD-028,LJ-07,100
47359,03/12/2024,PROD-045,LJ-07,1
93113,25/05/2024,PROD-045,LJ-10,4
23005,14/02/2024,PROD-007,,1
95147,,PROD-040,LJ-07,5
23588,2024-09-11,PROD-048,LJ-10,4
81399,21/02/2024,PROD-041,LJ-08,3
75976,24/10/2024,PROD-003,LJ-05,5
65134,,PROD-015,LJ-08,4
82297,2024-13-45,PROD-008,,100
71548,,PROD-023,LJ-08,100
64124,2024-11-26,PROD-046,LJ-07,100
10996,2024-07-10,PROD-015,LJ-09,100
47172,2024-05-17,PROD-043,LJ-05,3
50291,,PROD-044,LJ-04,1
10544,2024-07-31,PROD-003,LJ-01,4
13440,2024-03-19,PROD-024,LJ-09,3
88636,11/06/2024,PROD-022,,100
84997,2024-08-08,PROD-016,LJ-09,1
61296,08/04/2024,PROD-040,LJ-07,5
16760,2024-10-22,PROD-028,,5
93397,,PROD-047,LJ-03,5
62837,11/06/2024,PROD-034,,100
67331,,PROD-007,LJ-03,5
76093,,PROD-041,LJ-10,2
61381,17/11/2024,PROD-017,LJ-09,4
30847,2024-06-14,PROD-014,LJ-02,4
22224,2024-01-14,PROD-028,LJ-01,100
92430,30/10/2024,PROD-010,LJ-01,2
91015,28/12/2024,PROD-035,LJ-02,3
84946,2024-07-14,PROD-002,LJ-03,3
69468,,PROD-041,LJ-06,5
34452,02/05/2024,PROD-042,LJ-04,1
48918,2024-04-09,PROD-035,LJ-04,3
59559,2024-05-13,PROD-043,LJ-01,1
46040,2024-02-12,PROD-010,LJ-01,4
93674,2024-10-23,PROD-007,LJ-02,1
70178,2024-11-01,PROD-008,LJ-02,4
28590,2024-05-24,PROD-017,LJ-03,2
22160,2024-02-09,PROD-032,LJ-06,2
37259,19/07/2024,PROD-007,LJ-08,100
12877,30/07/2024,PROD-005,LJ-08,100
92009,09/02/2024,PROD-014,LJ-07,5
59185,09/06/2024,PROD-041,LJ-08,3
31116,2024-04-02,PROD-020,LJ-01,5
33419,2024-12-03,PROD-037,LJ-10,4
14122,2024-03-01,PROD-022,LJ-06,5
73427,2024-11-10,PROD-039,,1
10657,,PROD-034,LJ-05,4
25937,,PROD-039,LJ-01,100
80248,2024-01-12,PROD-034,LJ-09,2
29968,2024-04-20,PROD-024,LJ-02,100
38437,2024-01-16,PROD-021,LJ-03,3
38804,2024-02-12,PROD-047,LJ-03,4
45073,2024-05-20,PROD-031,LJ-04,4
22054,2024-06-27,PROD-046,,1
95449,30/05/2024,PROD-030,,3
67155,2024-09-19,PROD-026,LJ-04,2
42780,2024-03-29,PROD-013,LJ-05,4
61488,2024-02-22,PROD-038,LJ-10,4
50840,2024-03-25,PROD-014,LJ-08,1
66815,16/08/2024,PROD-028,LJ-10,5
45608,2024-06-12,PROD-040,LJ-02,2
89599,2024-07-15,PROD-028,LJ-04,100
84336,29/06/2024,PROD-024,LJ-02,3
68904,2024-03-26,PROD-003,LJ-09,4
43169,2024-10-27,PROD-027,LJ-05,4
89152,2024-11-26,PROD-034,LJ-06,100
62206,2024-01-16,PROD-008,LJ-03,2
52294,07/08/2024,PROD-012,LJ-06,5
42154,07/02/2024,PROD-014,LJ-06,-4
58754,15/03/2024,PROD-050,LJ-06,2
26030,,PROD-021,LJ-01,100
53105,2024-04-19,PROD-030,LJ-10,1
52147,2024-04-29,PROD-036,LJ-02,5
60540,2024-05-25,PROD-039,,3
79109,2024-04-21,PROD-007,LJ-09,4
46444,,PROD-043,LJ-02,2
85228,2024-11-26,PROD-027,LJ-07,1
51652,2024-06-12,PROD-013,LJ-04,3
16509,09/09/2024,PROD-032,,2
45968,2024-08-03,PROD-008,LJ-02,2
69347,2024-03-28,PROD-039,LJ-06,3
87485,2024-07-15,PROD-016,LJ-10,1
12787,25/05/2024,PROD-002,LJ-10,100
10609,2024-08-24,PROD-019,LJ-03,1
62797,2024-01-19,PROD-035,LJ-09,5
15127,2024-06-21,PROD-042,,4
19103,,PROD-007,,3
49452,2024-05-20,PROD-021,LJ-06,100
62473,2024-02-10,PROD-036,LJ-06,3
74725,2024-11-09,PROD-004,LJ-07,3
49117,2024-12-22,PROD-030,,1
94029,2024-03-03,PROD-024,LJ-10,4
23466,2024-01-15,PROD-015,LJ-01,5
11362,12/03/2024,PROD-007,LJ-06,2
67105,2024-04-25,PROD-011,LJ-02,2
35055,2024-07-07,PROD-035,LJ-01,3
16880,2024-05-12,PROD-003,LJ-02,4
16291,2024-06-04,PROD-005,LJ-05,100
53165,2024-12-18,PROD-040,LJ-07,1
45377,2024-12-23,PROD-011,LJ-03,4
86474,2024-08-23,PROD-008,LJ-03,4
51855,16/03/2024,PROD-049,LJ-10,1
64171,2024-11-22,PROD-029,LJ-02,3
78388,2024-09-27,PROD-016,LJ-10,4
72642,,PROD-032,LJ-05,2
52193,,PROD-015,LJ-02,1
44578,31/05/2024,PROD-046,,100
56269,2024-10-12,PROD-016,LJ-04,5
20225,2024-02-08,PROD-032,,3
37849,,PROD-043,LJ-04,1
71361,,PROD-013,LJ-08,5
23701,2024-06-23,PROD-014,LJ-10,5
79159,,PROD-021,LJ-05,100
69509,2024-12-01,PROD-010,LJ-09,4
23849,07/03/2024,PROD-015,LJ-06,100
60538,2024-08-19,PROD-040,LJ-09,4
36610,,PROD-013,LJ-02,4
46416,2024-13-45,PROD-011,LJ-05,1
85660,2024-11-27,PROD-007,LJ-03,1
70418,2024-02-24,PROD-048,LJ-02,3
41531,09/01/2024,PROD-030,LJ-03,4
44964,2024-01-15,PROD-031,LJ-09,5
69328,,PROD-017,LJ-02,2
82129,13/02/2024,PROD-023,,3
37795,2024-03-18,PROD-026,LJ-09,1
66472,2024-09-17,PROD-022,LJ-01,100
67847,2024-05-19,PROD-024,LJ-02,3
16440,2024-11-28,PROD-025,LJ-07,3
35419,2024-05-30,PROD-013,LJ-07,3
33153,2024-10-31,PROD-018,LJ-09,3
89619,2024-09-09,PROD-034,LJ-07,2
24311,2024-12-14,PROD-004,LJ-04,100
24559,2024-04-22,PROD-008,LJ-01,100
14677,2024-10-21,PROD-018,LJ-04,100
18630,2024-09-29,PROD-007,,4
39683,2024-11-13,PROD-045,,5
61368,2024-07-20,PROD-007,LJ-04,100
45162,10/09/2024,PROD-014,LJ-03,3
36683,2024-06-26,PROD-041,LJ-05,3
88159,2024-05-27,PROD-047,LJ-01,100
22352,2024-04-04,PROD-033,LJ-10,100
72489,,PROD-045,LJ-04,3
32312,10/06/2024,PROD-044,LJ-02,4
31842,05/04/2024,PROD-022,LJ-08,1
28590,2024-01-07,PROD-043,,1
66088,2024-06-20,PROD-002,LJ-03,100
44581,09/02/2024,PROD-011,LJ-01,2
87857,2024-06-29,PROD-031,,100
10131,,PROD-016,LJ-08,100
24337,24/01/2024,PROD-002,LJ-10,1
99135,2024-05-28,PROD-015,LJ-09,3
75948,2024-03-26,PROD-049,LJ-03,100
22308,2024-02-21,PROD-020,LJ-06,3
69325,2024-09-08,PROD-048,LJ-06,3
81527,2024-05-11,PROD-043,LJ-08,2
43231,2024-07-05,PROD-030,LJ-01,3
56219,,PROD-046,LJ-06,1
77873,05/12/2024,PROD-039,LJ-08,4
24779,2024-05-18,PROD-044,LJ-09,4
93859,2024-01-11,PROD-010,LJ-07,5
38869,2024-12-03,PROD-010,LJ-06,100
75251,2024-01-16,PROD-016,LJ-10,1
66455,03/07/2024,PROD-014,,3
35407,,PROD-041,LJ-02,-4
45903,2024-11-16,PROD-044,LJ-09,1
68886,2024-09-26,PROD-012,LJ-05,4
99006,,PROD-022,LJ-07,3
87220,2024-08-01,PROD-018,LJ-05,4
34978,2024-01-22,PROD-038,LJ-09,100
54993,,PROD-008,,100
69641,17/10/2024,PROD-023,LJ-05,5
24442,2024-01-05,PROD-032,LJ-03,5
71121,14/12/2024,PROD-010,LJ-09,4
47982,2024-11-15,PROD-036,LJ-03,1
49799,2024-09-06,PROD-019,LJ-02,100
48630,2024-01-08,PROD-030,LJ-01,1
38485,2024-05-24,PROD-038,LJ-02,1
16972,07/09/2024,PROD-020,LJ-01,4
66403,2024-06-29,PROD-043,LJ-01,1
16540,2024-05-08,PROD-009,LJ-06,100
47128,,PROD-043,LJ-09,3
30321,2024-02-14,PROD-046,,5
28696,,PROD-028,LJ-10,3
20579,2024-05-28,PROD-015,LJ-01,1
72020,2024-06-30,PROD-016,LJ-07,3
65386,,PROD-007,LJ-05,100
49586,2024-11-01,PROD-020,LJ-03,100
83912,2024-08-11,PROD-044,LJ-06,1
85781,2024-03-12,PROD-044,LJ-04,4
42770,2024-03-10,PROD-027,LJ-09,3
36151,2024-06-03,PROD-020,LJ-02,4
48972,2024-10-17,PROD-041,LJ-08,4
81543,2024-04-03,PROD-025,LJ-07,2
22588,2024-03-11,PROD-034,LJ-08,1
51059,14/09/2024,PROD-044,LJ-06,5
71391,2024-06-30,PROD-028,LJ-08,100
65116,2024-07-29,PROD-030,,100
83257,2024-01-14,PROD-050,LJ-07,1
21590,2024-03-12,PROD-040,,5
41804,2024-10-24,PROD-033,LJ-06,100
26682,2024-11-13,PROD-035,LJ-10,1
48449,2024-01-28,PROD-049,LJ-07,100
26506,2024-07-25,PROD-043,LJ-01,4
70661,,PROD-030,LJ-01,3
21096,29/01/2024,PROD-018,LJ-02,3
53710,2024-10-31,PROD-007,LJ-05,100
84113,2024-09-03,PROD-045,LJ-06,2
17977,2024-03-03,PROD-048,LJ-10,5
98396,2024-09-18,PROD-048,,5
36878,2024-09-21,PROD-010,LJ-09,5
74920,2024-03-10,PROD-015,,4
49438,,PROD-020,LJ-01,5
73564,2024-11-15,PROD-045,,3
25035,2024-13-45,PROD-001,LJ-03,4
89140,2024-03-02,PROD-034,LJ-02,1
42401,2024-04-14,PROD-007,LJ-08,5
13231,2024-09-15,PROD-029,LJ-07,5
17294,2024-03-03,PROD-020,LJ-07,1
73402,2024-04-04,PROD-016,LJ-09,5
44114,2024-11-09,PROD-044,LJ-08,1
96266,2024-11-11,PROD-008,LJ-07,4
29168,,PROD-002,LJ-03,3
28571,2024-12-02,PROD-016,LJ-03,1
77045,2024-12-24,PROD-035,LJ-04,2
72411,2024-09-02,PROD-019,LJ-05,1
97495,2024-02-21,PROD-038,LJ-08,5
58147,2024-12-07,PROD-018,LJ-07,4
60570,2024-12-23,PROD-007,LJ-08,100
64643,2024-08-05,PROD-010,LJ-01,4
47148,2024-08-22,PROD-008,LJ-10,100
61043,,PROD-038,LJ-05,1
14467,2024-11-26,PROD-042,LJ-10,3
68258,2024-01-22,PROD-023,LJ-03,2
71329,22/08/2024,PROD-018,LJ-01,4
30750,2024-07-02,PROD-033,LJ-09,5
37627,2024-06-27,PROD-046,LJ-09,100
61199,2024-09-19,PROD-005,LJ-03,5
95972,,PROD-023,LJ-10,3
54471,2024-08-23,PROD-046,LJ-03,100
46482,2024-12-03,PROD-020,LJ-07,4
18940,,PROD-031,LJ-07,1
71833,2024-11-06,PROD-043,LJ-03,5
85502,28/12/2024,PROD-033,,3
43977,2024-03-07,PROD-045,LJ-06,4
87182,2024-10-24,PROD-023,LJ-10,4
90933,2024-07-25,PROD-005,LJ-01,4
13869,,PROD-015,LJ-02,4
97197,2024-02-24,PROD-032,LJ-08,100
52422,2024-04-28,PROD-050,LJ-04,4
23819,2024-03-30,PROD-047,LJ-07,5
65057,2024-02-02,PROD-004,LJ-10,3
42831,28/02/2024,PROD-003,LJ-02,100
67872,2024-07-10,PROD-039,LJ-01,4
32815,2024-06-13,PROD-007,LJ-08,2
59496,2024-03-09,PROD-041,LJ-10,2
82937,12/04/2024,PROD-013,,3
74369,2024-08-12,PROD-044,LJ-05,1
39556,2024-04-13,PROD-048,LJ-03,1
66893,2024-09-27,PROD-013,LJ-02,100
86298,,PROD-041,LJ-02,100
36678,2024-01-18,PROD-009,LJ-01,100
57128,2024-07-27,PROD-037,LJ-09,1
19432,2024-06-23,PROD-012,LJ-09,2
75034,07/04/2024,PROD-014,LJ-10,1
72093,13/09/2024,PROD-023,,5
91065,2024-10-13,PROD-009,,4
67524,,PROD-041,LJ-07,100
19288,18/10/2024,PROD-006,LJ-03,2
77796,2024-06-01,PROD-007,LJ-02,3
75367,2024-04-28,PROD-004,,3
80849,18/06/2024,PROD-002,LJ-04,4
47997,2024-05-08,PROD-025,,2
18906,2024-03-21,PROD-019,LJ-02,1
80047,2024-10-21,PROD-016,,1
90117,2024-09-13,PROD-020,LJ-07,5
91087,2024-01-30,PROD-035,LJ-02,5
86385,,PROD-017,LJ-01,1
14230,,PROD-027,,3
36281,2024-06-20,PROD-049,,100
28256,14/04/2024,PROD-036,LJ-06,3
96944,2024-02-01,PROD-016,LJ-08,5
19556,15/10/2024,PROD-040,LJ-01,4
55330,2024-02-06,PROD-027,LJ-10,1
90272,2024-02-11,PROD-036,LJ-08,5
26969,2024-05-18,PROD-047,LJ-01,5
23639,2024-01-19,PROD-032,LJ-09,100
39523,2024-11-28,PROD-023,LJ-07,1
72599,04/06/2024,PROD-015,LJ-01,100
17255,2024-01-14,PROD-050,LJ-04,1
80016,2024-11-07,PROD-025,LJ-01,100
82416,03/09/2024,PROD-004,LJ-07,3
59444,2024-12-22,PROD-009,,4
65945,2024-10-08,PROD-009,LJ-02,4
67403,2024-03-01,PROD-040,LJ-06,1
56109,09/04/2024,PROD-022,LJ-07,2
17592,2024-05-01,PROD-015,LJ-02,5
87151,2024-01-06,PROD-015,LJ-07,5
80283,2024-13-45,PROD-003,LJ-01,1
42757,30/01/2024,PROD-005,LJ-01,100
26608,2024-08-12,PROD-012,LJ-05,2
15730,09/06/2024,PROD-023,LJ-10,3
95879,2024-05-05,PROD-019,LJ-03,100
89445,2024-07-22,PROD-031,LJ-02,100
96060,2024-02-09,PROD-005,LJ-05,1
81256,2024-04-15,PROD-032,,1
38873,2024-08-15,PROD-046,LJ-05,5
58094,09/10/2024,PROD-019,LJ-04,1
79054,2024-05-16,PROD-021,LJ-09,1
75987,23/02/2024,PROD-004,LJ-06,1
63848,2024-12-27,PROD-040,LJ-08,5
46671,2024-02-10,PROD-014,LJ-03,3
78287,2024-04-28,PROD-020,,3
37625,2024-03-03,PROD-024,LJ-03,1
14701,30/04/2024,PROD-045,LJ-08,5
95184,,PROD-008,LJ-01,3
75392,,PROD-018,LJ-05,100
87101,2024-07-15,PROD-020,LJ-02,3
17827,22/05/2024,PROD-040,LJ-07,3
74927,2024-01-10,PROD-025,LJ-07,5
68198,,PROD-015,LJ-04,100
59719,04/04/2024,PROD-043,LJ-07,5
79794,2024-01-27,PROD-043,LJ-05,1
14103,2024-10-04,PROD-049,LJ-06,4
13406,2024-11-07,PROD-049,LJ-06,3
44410,2024-10-29,PROD-014,LJ-01,4
54688,2024-11-14,PROD-028,LJ-07,-5
17486,2024-02-25,PROD-036,LJ-07,5
98862,2024-05-27,PROD-035,,5
65552,2024-10-20,PROD-047,LJ-10,4
78014,2024-05-13,PROD-011,,5
71254,2024-05-01,PROD-009,LJ-01,1
46791,2024-12-15,PROD-018,LJ-02,5
42759,2024-10-04,PROD-019,LJ-06,2
84852,2024-07-21,PROD-003,LJ-10,4
45949,2024-07-04,PROD-018,LJ-05,2
95594,2024-11-07,PROD-001,LJ-02,5
50225,2024-10-18,PROD-043,LJ-06,1
44670,2024-04-01,PROD-029,,3
12263,,PROD-001,LJ-08,100
14850,2024-07-02,PROD-031,LJ-09,100
38553,,PROD-004,LJ-10,5
20426,,PROD-040,LJ-09,1
51160,2024-02-02,PROD-029,LJ-03,4
43817,2024-05-21,PROD-017,LJ-08,2
26675,2024-04-26,PROD-041,LJ-03,2
29254,2024-11-12,PROD-042,LJ-01,2
40496,2024-02-28,PROD-042,LJ-01,4
34150,2024-12-16,PROD-033,LJ-08,100
86007,11/06/2024,PROD-003,LJ-09,1
39878,01/02/2024,PROD-046,LJ-05,4
43743,2024-01-09,PROD-044,,2
80836,2024-01-23,PROD-039,LJ-04,5
55839,2024-02-25,PROD-005,LJ-09,3
68171,2024-02-27,PROD-033,LJ-02,4
41061,2024-04-14,PROD-021,LJ-10,4
58674,2024-12-14,PROD-027,LJ-02,1
94133,06/08/2024,PROD-019,LJ-03,1
13236,2024-06-16,PROD-039,,4
53907,2024-07-27,PROD-042,LJ-06,2
71693,30/05/2024,PROD-040,LJ-01,3
31012,2024-07-07,PROD-003,,1
29669,29/10/2024,PROD-002,LJ-02,2
89827,18/04/2024,PROD-021,LJ-09,5
76608,2024-10-24,PROD-046,LJ-06,1
38163,2024-07-12,PROD-038,LJ-01,2
96122,17/03/2024,PROD-025,LJ-02,2
20133,2024-13-45,PROD-037,,3
85292,2024-11-18,PROD-036,LJ-07,3
80643,2024-03-03,PROD-034,LJ-01,5
89574,2024-08-29,PROD-043,LJ-09,2
78201,2024-08-13,PROD-021,LJ-05,100
35562,2024-10-21,PROD-019,LJ-04,2
53081,2024-05-04,PROD-050,LJ-06,3
40263,21/08/2024,PROD-021,LJ-02,100
41594,2024-08-15,PROD-047,LJ-07,1
57432,2024-02-10,PROD-023,,1
76275,2024-02-09,PROD-024,LJ-08,4
89327,2024-04-27,PROD-029,,3
40115,18/10/2024,PROD-009,LJ-09,4
42105,2024-07-27,PROD-044,LJ-10,100
97281,2024-03-11,PROD-039,LJ-05,3
47602,2024-06-23,PROD-021,LJ-02,5
20683,2024-07-28,PROD-027,LJ-09,2
29450,2024-10-21,PROD-032,LJ-04,5
33581,2024-08-20,PROD-001,LJ-03,100
25832,,PROD-017,LJ-09,3
71585,2024-02-21,PROD-009,LJ-01,100
66547,2024-01-13,PROD-045,LJ-03,2
19570,2024-03-08,PROD-033,LJ-09,1
60870,2024-08-04,PROD-023,LJ-03,1
62732,2024-12-22,PROD-036,LJ-04,100
48455,01/03/2024,PROD-022,,4
87526,2024-11-07,PROD-040,LJ-02,3
15929,2024-02-07,PROD-048,LJ-06,3
68837,2024-07-28,PROD-041,LJ-08,1
67106,28/05/2024,PROD-049,LJ-08,5
27643,2024-04-03,PROD-047,LJ-10,2
76764,2024-02-12,PROD-010,LJ-01,5
87798,,PROD-024,LJ-08,5
59725,2024-06-13,PROD-029,LJ-03,100
76672,2024-10-28,PROD-018,LJ-02,1
40443,,PROD-032,LJ-06,1
16329,2024-10-15,PROD-034,LJ-09,1
85999,2024-09-17,PROD-028,LJ-05,100
52310,2024-07-15,PROD-021,LJ-03,4
28769,2024-01-22,PROD-048,,5
66431,,PROD-018,LJ-10,100
90671,2024-06-09,PROD-007,LJ-06,3
47328,2024-03-25,PROD-008,LJ-05,2
45893,2024-09-06,PROD-029,LJ-04,4
32193,2024-05-27,PROD-017,LJ-10,3
23909,2024-04-28,PROD-043,LJ-05,5
28481,2024-02-19,PROD-014,LJ-09,1
76676,2024-03-27,PROD-002,LJ-10,5
15209,2024-10-03,PROD-035,LJ-04,100
10873,2024-09-07,PROD-002,LJ-06,2
36626,2024-05-24,PROD-037,LJ-07,100
68304,2024-09-23,PROD-009,LJ-08,4
48658,26/02/2024,PROD-046,LJ-02,4
68249,2024-08-09,PROD-032,LJ-05,2
21385,11/03/2024,PROD-018,LJ-02,3
56362,2024-02-10,PROD-048,LJ-04,3
19745,2024-06-16,PROD-011,LJ-09,-4
53953,2024-05-21,PROD-030,LJ-09,4
98091,2024-02-07,PROD-046,LJ-06,1
15027,2024-08-09,PROD-007,LJ-09,3
51618,2024-04-07,PROD-036,LJ-01,2
93164,2024-11-17,PROD-001,LJ-04,3
27940,,PROD-025,LJ-04,1
98257,,PROD-017,,100
29848,2024-09-05,PROD-012,LJ-08,4
47040,2024-03-08,PROD-013,LJ-02,4
77673,2024-04-19,PROD-001,LJ-07,1
18816,2024-09-08,PROD-036,LJ-10,2
37334,2024-12-29,PROD-012,LJ-01,4
64808,2024-12-18,PROD-017,LJ-10,5
59845,2024-11-19,PROD-038,LJ-04,-4
93586,2024-06-27,PROD-031,LJ-09,5
96106,2024-04-02,PROD-020,LJ-04,1
48288,2024-12-08,PROD-032,LJ-08,1
92578,2024-07-19,PROD-039,LJ-06,4
81226,,PROD-019,LJ-02,3
38695,27/02/2024,PROD-049,LJ-05,5
64997,2024-08-16,PROD-021,LJ-04,2
96824,2024-08-05,PROD-008,LJ-03,4
70913,,PROD-043,LJ-02,2
55557,2024-12-22,PROD-026,LJ-03,4
73404,2024-09-07,PROD-039,LJ-07,3
40783,15/01/2024,PROD-019,LJ-05,3
76517,2024-04-20,PROD-027,LJ-01,3
83696,2024-06-14,PROD-017,LJ-06,100
63900,2024-07-19,PROD-029,LJ-07,3
62255,2024-05-13,PROD-004,LJ-05,1
73636,22/04/2024,PROD-022,,1
50437,2024-08-17,PROD-027,LJ-04,100
85039,2024-03-26,PROD-035,LJ-04,5
91957,2024-02-26,PROD-040,LJ-10,2
53212,2024-03-07,PROD-039,LJ-09,4
12610,2024-01-11,PROD-025,LJ-02,4
53684,2024-06-29,PROD-050,LJ-09,100
18318,2024-12-01,PROD-004,LJ-09,1
37585,2024-07-04,PROD-035,LJ-04,4
30577,2024-10-01,PROD-026,LJ-04,1
48035,2024-03-23,PROD-024,LJ-06,5
64184,2024-04-20,PROD-036,LJ-04,2
11787,2024-01-19,PROD-002,LJ-09,5
23437,2024-09-13,PROD-026,LJ-08,100
